difficulty_level,level_name,feature_type,model,seed,fold,auc,mean_neg_dist_bio,n_unique_negatives,n_sampled,replacement_used,is_anchor
7,very_hard,biophysical,lr,2,0,0.6903652456163833,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,2,1,0.6633044806303678,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,2,2,0.6507949790794978,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,2,3,0.6651468059918764,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,2,4,0.6905867330919139,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,2,0,0.7358118056485075,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,2,1,0.7098771907005628,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,2,2,0.7235564853556485,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,2,3,0.7126501211008254,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,2,4,0.7251753082284973,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,2,0,0.527175913532325,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,2,1,0.5575592543331501,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,2,2,0.592326359832636,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,2,3,0.5851951626599514,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,2,4,0.5822242689385217,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,2,0,0.7908872640878062,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,2,1,0.7433088441995996,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,2,2,0.7807615062761506,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,2,3,0.7570453908482078,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,2,4,0.7700751470495887,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,3,0,0.6737597271169181,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,3,1,0.6819299517009396,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,3,2,0.6756523921043827,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,3,3,0.6526068392152927,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,3,4,0.6859839740372712,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,3,0,0.7297694825194752,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,3,1,0.7030969206730869,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,3,2,0.741987286717966,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,3,3,0.7165075422066652,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,3,4,0.7496403359095318,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,3,0,0.6061675264104057,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,3,1,0.5781644681448217,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,3,2,0.5801940448310472,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,3,3,0.5806474546359375,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,3,4,0.5620546020275017,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,3,0,0.7412387852680011,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,3,1,0.7479735758479564,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,3,2,0.7879056540649046,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,3,3,0.7758247916326879,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,3,4,0.787735454515039,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,4,0,0.66698332719542,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,4,1,0.7039244429552689,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,4,2,0.6807558470237896,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,4,3,0.675022583559169,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,4,4,0.6688500575494402,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,4,0,0.7192406843215373,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,4,1,0.7415940693583514,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,4,2,0.7266871884096764,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,4,3,0.7439024390243902,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,4,4,0.7136925813539814,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,4,0,0.5570784090528641,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,4,1,0.5872172893281957,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,4,2,0.585839997323251,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,4,3,0.5421559771153266,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,4,4,0.5389096996965574,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,4,0,0.7430153336234893,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,4,1,0.7838498911040375,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,4,2,0.7859311740890689,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,4,3,0.779090969922045,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,4,4,0.7405168986083499,1.5229337,4892,2445,False,False
8,extreme,biophysical,lr,0,0,0.6701127505102211,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,0,1,0.6759987443758502,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,0,2,0.6736194779116467,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,0,3,0.6934461020695197,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,0,4,0.6776820083682008,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,0,0,0.7393313593629764,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,0,1,0.7558689965470335,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,0,2,0.72037734270415,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,0,3,0.7521620286651932,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,0,4,0.7271171548117155,0.992092,4888,2445,False,False
8,extreme,sequence,lr,0,0,0.6079494128274616,0.992092,4888,2445,False,False
8,extreme,sequence,lr,0,1,0.5604310976247776,0.992092,4888,2445,False,False
8,extreme,sequence,lr,0,2,0.5669971552878179,0.992092,4888,2445,False,False
8,extreme,sequence,lr,0,3,0.5438370671756747,0.992092,4888,2445,False,False
8,extreme,sequence,lr,0,4,0.5923096234309624,0.992092,4888,2445,False,False
8,extreme,sequence,rf,0,0,0.7901861888989261,0.992092,4888,2445,False,False
8,extreme,sequence,rf,0,1,0.751499424505598,0.992092,4888,2445,False,False
8,extreme,sequence,rf,0,2,0.7800911981258367,0.992092,4888,2445,False,False
8,extreme,sequence,rf,0,3,0.7700024278347062,0.992092,4888,2445,False,False
8,extreme,sequence,rf,0,4,0.8004644351464435,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,1,0,0.6867552579261273,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,1,1,0.6852284136546185,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,1,2,0.6922977031765116,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,1,3,0.699537054461967,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,1,4,0.6799993308575061,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,1,0,0.7796714450141258,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,1,1,0.7534387550200804,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,1,2,0.7532202864431701,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,1,3,0.7429418578878475,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,1,4,0.7300930108066512,0.992092,4888,2445,False,False
8,extreme,sequence,lr,1,0,0.5867489798053782,0.992092,4888,2445,False,False
8,extreme,sequence,lr,1,1,0.5986152945113788,0.992092,4888,2445,False,False
8,extreme,sequence,lr,1,2,0.6036460973270051,0.992092,4888,2445,False,False
8,extreme,sequence,lr,1,3,0.5916042505677042,0.992092,4888,2445,False,False
8,extreme,sequence,lr,1,4,0.5748519522232258,0.992092,4888,2445,False,False
8,extreme,sequence,rf,1,0,0.7982463116040599,0.992092,4888,2445,False,False
8,extreme,sequence,rf,1,1,0.7682061579651941,0.992092,4888,2445,False,False
8,extreme,sequence,rf,1,2,0.7995065369196677,0.992092,4888,2445,False,False
8,extreme,sequence,rf,1,3,0.7459110659456927,0.992092,4888,2445,False,False
8,extreme,sequence,rf,1,4,0.7640310816688414,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,2,0,0.6792225734201327,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,2,1,0.6529832017132914,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,2,2,0.6824213520749666,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,2,3,0.7008640302452407,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,2,4,0.6699705577302686,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,2,0,0.7624118225776066,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,2,1,0.7402916276268237,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,2,2,0.7270540495314591,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,2,3,0.757665863695674,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,2,4,0.72875890795945,0.992092,4888,2445,False,False
8,extreme,sequence,lr,2,0,0.5660121826136101,0.992092,4888,2445,False,False
8,extreme,sequence,lr,2,1,0.5574764087806183,0.992092,4888,2445,False,False
8,extreme,sequence,lr,2,2,0.5589022757697457,0.992092,4888,2445,False,False
8,extreme,sequence,lr,2,3,0.6068244170096022,0.992092,4888,2445,False,False
8,extreme,sequence,lr,2,4,0.592554953327311,0.992092,4888,2445,False,False
8,extreme,sequence,rf,2,0,0.7848303434994662,0.992092,4888,2445,False,False
8,extreme,sequence,rf,2,1,0.7633809061705261,0.992092,4888,2445,False,False
8,extreme,sequence,rf,2,2,0.7691348728246319,0.992092,4888,2445,False,False
8,extreme,sequence,rf,2,3,0.8020341931814379,0.992092,4888,2445,False,False
8,extreme,sequence,rf,2,4,0.7826708822643782,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,3,0,0.6991482682850267,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,3,1,0.6633215039003649,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,3,2,0.6723758662077559,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,3,3,0.6728478982000109,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,3,4,0.6896395228215768,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,3,0,0.7761849952914095,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,3,1,0.735394556228866,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,3,2,0.7388621469824397,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,3,3,0.7150052079629545,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,3,4,0.7443113371703922,0.992092,4888,2445,False,False
8,extreme,sequence,lr,3,0,0.5957350633043843,0.992092,4888,2445,False,False
8,extreme,sequence,lr,3,1,0.5731004553215708,0.992092,4888,2445,False,False
8,extreme,sequence,lr,3,2,0.529972774834077,0.992092,4888,2445,False,False
8,extreme,sequence,lr,3,3,0.5798784390333687,0.992092,4888,2445,False,False
8,extreme,sequence,lr,3,4,0.6057442946058091,0.992092,4888,2445,False,False
8,extreme,sequence,rf,3,0,0.8091744271214816,0.992092,4888,2445,False,False
8,extreme,sequence,rf,3,1,0.7862394957983194,0.992092,4888,2445,False,False
8,extreme,sequence,rf,3,2,0.7925053425728827,0.992092,4888,2445,False,False
8,extreme,sequence,rf,3,3,0.7574427856117997,0.992092,4888,2445,False,False
8,extreme,sequence,rf,3,4,0.7739028409851425,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,4,0,0.6795931967542918,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,4,1,0.6947740585774058,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,4,2,0.6640842978871149,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,4,3,0.6882443961191035,0.992092,4888,2445,False,False
8,extreme,biophysical,lr,4,4,0.6808503964669277,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,4,0,0.7554088150482832,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,4,1,0.7680251046025105,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,4,2,0.731963506611394,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,4,3,0.7458807293409166,0.992092,4888,2445,False,False
8,extreme,biophysical,rf,4,4,0.7410376727224063,0.992092,4888,2445,False,False
8,extreme,sequence,lr,4,0,0.607780227333691,0.992092,4888,2445,False,False
8,extreme,sequence,lr,4,1,0.5597740585774058,0.992092,4888,2445,False,False
8,extreme,sequence,lr,4,2,0.5485679147650979,0.992092,4888,2445,False,False
8,extreme,sequence,lr,4,3,0.5735404817664771,0.992092,4888,2445,False,False
8,extreme,sequence,lr,4,4,0.603664809796246,0.992092,4888,2445,False,False
8,extreme,sequence,rf,4,0,0.7997481055525751,0.992092,4888,2445,False,False
8,extreme,sequence,rf,4,1,0.7641380753138075,0.992092,4888,2445,False,False
8,extreme,sequence,rf,4,2,0.7772581434553266,0.992092,4888,2445,False,False
8,extreme,sequence,rf,4,3,0.7879391100702576,0.992092,4888,2445,False,False
8,extreme,sequence,rf,4,4,0.7653045434775335,0.992092,4888,2445,False,False
